ROIC,-20.900,-15.440,-28.510,-25.410,-26.000,-31.220,-27.810,-34.400,-25.510,-12.030,-10.450,-7.220,-2.070,-5.950,-9.950,-3.790,-7.460,-2.000,-10.470,-5.690,-8.250,-5.630,-5.400,-3.490,2.240,0.900,-8.450,-0.980,-11.400,-5.000,-4.930,-5.320,-6.210,-9.400,-19.240
WACC,6.910,10.350,6.190,6.900,-6.970,14.420,7.810,8.130,7.410,7.500,7.770,5.860,11.980,7.530,0.000,6.320,7.340,7.500,7.770,5.510,5.390,8.680,5.860,6.010,12.160,11.530,11.980,10.680,7.970,12.260,7.530,0.000,0.000,0.000,0.000
EffectiveInterestRateonDebt,11.260,12.820,9.780,8.400,7.820,9.210,12.440,13.940,14.140,13.730,23.580,15.860,8.360,8.330,8.070,6.900,6.410,9.930,23.440,14.460,11.060,13.300,8.650,10.960,16.400,14.960,9.950,8.410,7.840,8.490,8.150,8.450,8.680,7.750,7.540
GrossMargin,0.431110000000000,0.357120000000000,0.364030000000000,0.310010000000000,0.352440000000000,0.356950000000000,0.425660000000000,0.459770000000000,0.487740000000000,0.523340000000000,0.526740000000000,0.560170000000000,0.525420000000000,0.518890000000000,0.512780000000000,0.517480000000000,0.527270000000000,0.521520000000000,0.526740000000000,0.535810000000000,0.538120000000000,0.541830000000000,0.560170000000000,0.531860000000000,0.554110000000000,0.551340000000000,0.525420000000000,0.576360000000000,0.528240000000000,0.512960000000000,0.518890000000000,0.523580000000000,0.508570000000000,0.520210000000000,0.512780000000000
OperatingMargin,-0.621370000000000,-0.395360000000000,-0.716230000000000,-0.489180000000000,-0.480200000000000,-0.558130000000000,-0.295980000000000,-0.283990000000000,-0.188590000000000,-0.101870000000000,-0.047690000000000,0.042350000000000,-0.020270000000000,-0.066180000000000,-0.096900000000000,-0.040950000000000,-0.083340000000000,-0.050650000000000,-0.047690000000000,0.172740000000000,-0.038610000000000,-0.043770000000000,0.042350000000000,-0.027320000000000,-0.023800000000000,-0.013460000000000,-0.020270000000000,-0.012250000000000,-0.056920000000000,-0.074550000000000,-0.066180000000000,-0.070490000000000,-0.067220000000000,-0.081790000000000,-0.096900000000000
NetMargin,-79.450,-15.730,-78.890,-46.440,-40.050,-61.680,-36.340,-49.910,30.310,-16.870,1.060,-0.260,-6.340,-8.260,-11.930,-10.320,-10.550,-5.890,30.080,12.860,2.340,-8.100,-9.870,-7.090,-2.590,-4.940,-10.960,9.850,-20.680,-6.670,-19.060,-9.960,-10.130,-13.200,-14.430
FCFMargin,-1.910,-24.280,-34.550,-22.730,-15.990,-27.860,-19.330,-18.370,-2.770,-8.980,-5.600,-3.530,-2.480,-3.890,-2.680,-4.720,-0.180,1.680,-18.400,-4.750,3.960,-11.350,-0.570,-2.510,0.720,-8.930,0.600,-9.520,5.700,-32.670,25.180,-1.950,-3.870,-1.600,-3.210
DebttoEquity,1.005670000000000,0.695550000000000,0.478090000000000,0.664590000000000,0.480830000000000,0.708610000000000,1.341550000000000,1037.196210000000000,1.703280000000000,2.849140000000000,0.007780000000000,0.596550000000000,0.401830000000000,0.397140000000000,0.440260000000000,3.344120000000000,3.931440000000000,4.371390000000000,0.007780000000000,1.531170000000000,1.262080000000000,2.190590000000000,0.596550000000000,0.888720000000000,0.853470000000000,0.601010000000000,0.401830000000000,0.363740000000000,0.385670000000000,0.388280000000000,0.397140000000000,0.402080000000000,0.415310000000000,0.420650000000000,0.440260000000000
EquitytoAsset,0.399,0.500,0.574,0.496,0.538,0.358,0.204,0.000,0.152,0.091,0.098,0.181,0.327,0.355,0.311,0.078,0.068,0.060,0.098,0.119,0.122,0.113,0.181,0.169,0.176,0.253,0.327,0.394,0.377,0.358,0.355,0.344,0.335,0.329,0.311
DebttoAsset,0.401,0.348,0.274,0.329,0.259,0.313,0.274,0.292,0.259,0.260,0.001,0.330,0.227,0.218,0.200,0.749,0.265,0.263,0.001,0.354,0.154,0.247,0.330,0.150,0.150,0.152,0.227,0.221,0.221,0.242,0.218,0.210,0.208,0.201,0.200
GrossProfittoAsset,11.800,12.590,12.180,13.290,13.000,14.660,22.980,21.620,23.310,23.370,25.480,26.250,28.440,23.960,21.930,27.720,22.950,24.940,26.630,27.910,24.560,27.020,26.250,28.620,29.640,26.990,27.300,28.740,19.510,23.260,23.650,22.060,23.380,21.470,20.560
AssetTurnover,0.274,0.352,0.335,0.429,0.369,0.411,0.540,0.470,0.478,0.447,0.484,0.469,0.541,0.462,0.428,0.134,0.109,0.118,0.124,0.130,0.111,0.124,0.106,0.135,0.138,0.127,0.136,0.125,0.098,0.123,0.113,0.105,0.112,0.104,0.105
DividendPayoutRatio,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DaysSalesOutstanding,43.980,27.890,30.830,15.370,11.570,19.720,11.910,10.750,9.630,13.440,18.650,24.670,13.960,18.260,29.340,17.090,9.790,8.910,18.250,16.210,18.580,21.890,27.530,22.240,15.360,15.570,13.980,22.480,11.360,35.740,18.380,23.170,20.840,24.090,30.170
DaysPayable,189.270,129.110,119.000,55.520,79.370,112.980,64.880,116.790,86.470,77.160,59.260,55.070,31.450,25.760,36.870,72.830,88.810,65.180,59.160,43.370,52.250,46.270,70.820,59.010,17.290,17.750,29.870,29.360,25.410,19.640,26.070,41.890,24.220,21.120,36.280
DaysInventory,162.850,47.740,29.480,24.110,35.520,43.810,47.270,62.490,63.560,69.780,77.380,98.130,86.270,102.860,87.420,59.580,76.620,81.960,87.000,77.100,91.990,81.870,118.030,85.920,86.290,93.430,86.040,107.520,109.730,85.910,103.260,109.950,101.780,94.080,73.650
CashConversionCycle,17.560,-53.480,-58.690,-16.040,-32.280,-49.450,-5.700,-43.550,-13.280,6.060,36.770,67.730,68.780,95.360,79.890,3.840,-2.400,25.690,46.090,49.940,58.320,57.490,74.740,49.150,84.360,91.250,70.150,100.640,95.680,102.010,95.570,91.230,98.400,97.050,67.540
